name,latitude,longitude,operator,city,type,status,machine_count,avg_power_kw,station_id
THE REGIONAL MUNICIPALITY OF YO,44.07875014,-79.39706439,THE REGIONAL MUNICIPALITY OF YO,East Gwillimbury,Level 2,Available for Intended User,4,7.2,S3216
THE REGIONAL MUNICIPALITY OF YO,44.07887,-79.3967,THE REGIONAL MUNICIPALITY OF YO,East Gwillimbury,Level 2,Not Started,8,7.2,S3217
THE REGIONAL MUNICIPALITY OF YO,44.08054774,-79.39743785,THE REGIONAL MUNICIPALITY OF YO,East Gwillimbury,Level 2,Available for Intended User,2,7.2,S3218
THE REGIONAL MUNICIPALITY OF YO,44.08055,-79.39735,THE REGIONAL MUNICIPALITY OF YO,East Gwillimbury,DC Fast,Not Started,1,50.0,S3219
THE REGIONAL MUNICIPALITY OF YO,44.08121,-79.39407,THE REGIONAL MUNICIPALITY OF YO,East Gwillimbury,Level 2,Available for Intended User,2,7.2,S3220
THE REGIONAL MUNICIPALITY OF YO,44.29047,-79.4182,THE REGIONAL MUNICIPALITY OF YO,Georgina,Level 2,Available for Intended User,1,7.2,S3221
THE REGIONAL MUNICIPALITY OF YO,44.306429,-79.362196,THE REGIONAL MUNICIPALITY OF YO,Sutton,Level 2,Available for Intended User,2,7.2,S3222
THE TORONTO ZOO,43.8206672,-79.1847515,THE TORONTO ZOO,Toronto,Level 2,Available for Intended User,21,7.200000000000001,S3223
THE UNIVERSITY OF WESTERN ONTAR,42.955173,-81.123351,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,2,7.2,S3224
THE UNIVERSITY OF WESTERN ONTAR,42.97831047,-81.23120047,THE UNIVERSITY OF WESTERN ONTAR,London,DC Fast,Available for Intended User,1,50.0,S3225
THE UNIVERSITY OF WESTERN ONTAR,42.97831047,-81.23120047,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,6,7.2,S3226
THE UNIVERSITY OF WESTERN ONTAR,42.99595303,-81.27495322,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,4,7.2,S3227
THE UNIVERSITY OF WESTERN ONTAR,43.00014491,-81.27371497,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,4,7.2,S3228
THE UNIVERSITY OF WESTERN ONTAR,43.001617,-81.27771,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,4,7.2,S3229
THE UNIVERSITY OF WESTERN ONTAR,43.003249,-81.283392,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,2,7.2,S3230
THE UNIVERSITY OF WESTERN ONTAR,43.00673612,-81.27869326,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,10,7.2,S3231
THE UNIVERSITY OF WESTERN ONTAR,43.00840249,-81.27538173,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,4,7.2,S3232
THE UNIVERSITY OF WESTERN ONTAR,43.01067316,-81.27843396,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,8,7.2,S3233
THE UNIVERSITY OF WESTERN ONTAR,43.0110632,-81.2595098,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,4,7.2,S3234
THE UNIVERSITY OF WESTERN ONTAR,43.01169,-81.270966,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,8,7.2,S3235
THE UNIVERSITY OF WESTERN ONTAR,43.011896,-81.27258282,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,4,7.2,S3236
THE UNIVERSITY OF WESTERN ONTAR,43.01296121,-81.27877313,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,6,7.2,S3237
THE UNIVERSITY OF WESTERN ONTAR,43.013734,-81.276851,THE UNIVERSITY OF WESTERN ONTAR,London,DC Fast,Available for Intended User,1,50.0,S3238
THE UNIVERSITY OF WESTERN ONTAR,43.01551,-81.282238,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,2,7.2,S3239
THE UNIVERSITY OF WESTERN ONTAR,43.0161251603053,-81.2720020229007,THE UNIVERSITY OF WESTERN ONTAR,London,Level 2,Available for Intended User,6,7.2,S3240
THUNDER BAY COMMUNITY ECONOMIC,44.98812704762928,-79.77382429112103,THUNDER BAY COMMUNITY ECONOMIC,Nipigon,Level 2,Available for Intended User,1,7.2,S3241
THUNDER BAY COMMUNITY ECONOMIC,48.37964,-89.30442,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,2,7.2,S3242
THUNDER BAY COMMUNITY ECONOMIC,48.38966572,-89.26034407,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,2,7.2,S3243
THUNDER BAY COMMUNITY ECONOMIC,48.39047361,-89.25890039,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,1,7.2,S3244
THUNDER BAY COMMUNITY ECONOMIC,48.4056,-89.26024,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,4,7.2,S3245
THUNDER BAY COMMUNITY ECONOMIC,48.40779605313524,-89.24390754362577,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,3,7.2,S3246
THUNDER BAY COMMUNITY ECONOMIC,48.41004214,-89.2470337,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,DC Fast,Available for Intended User,1,50.0,S3247
THUNDER BAY COMMUNITY ECONOMIC,48.41004214,-89.2470337,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,2,7.2,S3248
THUNDER BAY COMMUNITY ECONOMIC,48.41383110991643,-89.25718553013331,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,DC Fast,Available for Intended User,1,50.0,S3249
THUNDER BAY COMMUNITY ECONOMIC,48.41383110991643,-89.25718553013331,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,2,7.2,S3250
THUNDER BAY COMMUNITY ECONOMIC,48.415062084535926,-89.2539463436256,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,4,7.2,S3251
THUNDER BAY COMMUNITY ECONOMIC,48.41514,-89.25686,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,4,7.2,S3252
THUNDER BAY COMMUNITY ECONOMIC,48.41572419840934,-89.2522278877805,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,4,7.2,S3253
THUNDER BAY COMMUNITY ECONOMIC,48.41658,-89.24493,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,6,7.2,S3254
THUNDER BAY COMMUNITY ECONOMIC,48.42117770549584,-89.26207279944596,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,16,7.2,S3255
THUNDER BAY COMMUNITY ECONOMIC,48.42162998,-89.27557706,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,DC Fast,Available for Intended User,1,50.0,S3256
THUNDER BAY COMMUNITY ECONOMIC,48.42232,-89.27374,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,4,7.2,S3257
THUNDER BAY COMMUNITY ECONOMIC,48.42457491308436,-89.23497890129714,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,DC Fast,Available for Intended User,3,50.0,S3258
THUNDER BAY COMMUNITY ECONOMIC,48.42457491308436,-89.23497890129714,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,9,7.199999999999999,S3259
THUNDER BAY COMMUNITY ECONOMIC,48.42909223,-89.23855779,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,1,7.2,S3260
THUNDER BAY COMMUNITY ECONOMIC,48.43300566854752,-89.21833254362515,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,2,7.2,S3261
THUNDER BAY COMMUNITY ECONOMIC,48.43412568,-89.25429116,THUNDER BAY COMMUNITY ECONOMIC,Thunder Bay,Level 2,Available for Intended User,1,7.2,S3262
TIMES 4502 INC.,43.840548,-79.395466,TIMES 4502 INC.,Markham,Level 2,Available for Intended User,61,7.2,S3263
TOKMAKJIAN INC.,43.632429,-79.395878,TOKMAKJIAN INC.,Toronto,DC Fast,Available for Intended User,4,50.0,S3264
TOKMAKJIAN INC.,43.634171,-79.397057,TOKMAKJIAN INC.,Toronto,DC Fast,Available for Intended User,1,50.0,S3265
TOKMAKJIAN INC.,43.823556,-79.527915,TOKMAKJIAN INC.,Vaughan,DC Fast,Available for Intended User,2,50.0,S3266
TOP UP INC.,43.76549749,-79.6539075,TOP UP INC.,Brampton,DC Fast,Not Started,4,50.0,S3267
TORONTO HYDRO-ELECTRIC SYSTEM L,43.652111,-79.385045,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,DC Fast,Available for Intended User,2,50.0,S3268
TORONTO HYDRO-ELECTRIC SYSTEM L,43.652111,-79.385045,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,4,7.2,S3269
TORONTO HYDRO-ELECTRIC SYSTEM L,43.652711,-79.377094,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,4,7.2,S3270
TORONTO HYDRO-ELECTRIC SYSTEM L,43.6546619,-79.3325613,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,DC Fast,Available for Intended User,1,50.0,S3271
TORONTO HYDRO-ELECTRIC SYSTEM L,43.6546619,-79.3325613,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,22,7.2,S3272
TORONTO HYDRO-ELECTRIC SYSTEM L,43.656767,-79.380127,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,2,7.2,S3273
TORONTO HYDRO-ELECTRIC SYSTEM L,43.659622,-79.4284488,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,2,7.2,S3274
TORONTO HYDRO-ELECTRIC SYSTEM L,43.6616852,-79.3821747,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,10,7.2,S3275
TORONTO HYDRO-ELECTRIC SYSTEM L,43.664721,-79.385263,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,2,7.2,S3276
TORONTO HYDRO-ELECTRIC SYSTEM L,43.6677876,-79.3110884,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,2,7.2,S3277
TORONTO HYDRO-ELECTRIC SYSTEM L,43.6686398,-79.3073774,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,2,7.2,S3278
TORONTO HYDRO-ELECTRIC SYSTEM L,43.668783,-79.397525,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,4,7.2,S3279
TORONTO HYDRO-ELECTRIC SYSTEM L,43.6791763,-79.4253336,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,2,7.2,S3280
TORONTO HYDRO-ELECTRIC SYSTEM L,43.6817694,-79.3168261,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,2,7.2,S3281
TORONTO HYDRO-ELECTRIC SYSTEM L,43.6860911,-79.3139659,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,2,7.2,S3282
TORONTO HYDRO-ELECTRIC SYSTEM L,43.68944,-79.395351,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,2,7.2,S3283
TORONTO HYDRO-ELECTRIC SYSTEM L,43.709371,-79.397627,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,DC Fast,Available for Intended User,1,50.0,S3284
TORONTO HYDRO-ELECTRIC SYSTEM L,43.709371,-79.397627,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,2,7.2,S3285
TORONTO HYDRO-ELECTRIC SYSTEM L,43.7112567,-79.5608708,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,14,7.2,S3286
TORONTO HYDRO-ELECTRIC SYSTEM L,43.7960426,-79.2082803,TORONTO HYDRO-ELECTRIC SYSTEM L,Toronto,Level 2,Available for Intended User,12,7.2,S3287
TORONTO PARKING AUTHORITY,43.6417079,-79.3992387,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,3,7.2,S3288
TORONTO PARKING AUTHORITY,43.6420928,-79.4236676,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,10,7.2,S3289
TORONTO PARKING AUTHORITY,43.6439625,-79.3654755,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,5,7.2,S3290
TORONTO PARKING AUTHORITY,43.6460987,-79.3830125,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,30,7.2,S3291
TORONTO PARKING AUTHORITY,43.6462299,-79.3737776,TORONTO PARKING AUTHORITY,Toronto,DC Fast,Available for Intended User,1,50.0,S3292
TORONTO PARKING AUTHORITY,43.6462299,-79.3737776,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,28,7.2,S3293
TORONTO PARKING AUTHORITY,43.6519173,-79.3849877,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,40,7.2,S3294
TORONTO PARKING AUTHORITY,43.6526348,-79.3773241,TORONTO PARKING AUTHORITY,Toronto,DC Fast,Available for Intended User,2,50.0,S3295
TORONTO PARKING AUTHORITY,43.6526348,-79.3773241,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,9,7.199999999999999,S3296
TORONTO PARKING AUTHORITY,43.6526474,-79.3964301,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,15,7.2,S3297
TORONTO PARKING AUTHORITY,43.653346,-79.3684633,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,15,7.2,S3298
TORONTO PARKING AUTHORITY,43.6546513,-79.3999196,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,30,7.2,S3299
TORONTO PARKING AUTHORITY,43.6558749,-79.4145273,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,4,7.2,S3300
TORONTO PARKING AUTHORITY,43.6645669,-79.3853432,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,8,7.2,S3301
TORONTO PARKING AUTHORITY,43.66883,-79.397535,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,28,7.2,S3302
TORONTO PARKING AUTHORITY,43.6690709,-79.3851306,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,30,7.2,S3303
TORONTO PARKING AUTHORITY,43.6713307,-79.3912622,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,15,7.2,S3304
TORONTO PARKING AUTHORITY,43.6768936,-79.4449847,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,12,7.2,S3305
TORONTO PARKING AUTHORITY,43.682753,-79.4177677,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,4,7.2,S3306
TORONTO PARKING AUTHORITY,43.6868288,-79.3926818,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,7,7.2,S3307
TORONTO PARKING AUTHORITY,43.689532,-79.3954666,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,2,7.2,S3308
TORONTO PARKING AUTHORITY,43.700192,-79.4277589,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,2,7.2,S3309
TORONTO PARKING AUTHORITY,43.7063327,-79.3962519,TORONTO PARKING AUTHORITY,Toronto,DC Fast,Available for Intended User,4,50.0,S3310
TORONTO PARKING AUTHORITY,43.7063327,-79.3962519,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,24,7.2,S3311
TORONTO PARKING AUTHORITY,43.7636429,-79.413976,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,10,7.2,S3312
TORONTO PARKING AUTHORITY,43.7686327,-79.3757564,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,8,7.2,S3313
TORONTO PARKING AUTHORITY,43.8208968,-79.1829098,TORONTO PARKING AUTHORITY,Toronto,Level 2,Available for Intended User,20,7.2,S3314
TORONTO STANDARD CONDO CORPORAT,43.64016,-79.40986,TORONTO STANDARD CONDO CORPORAT,Toronto,Level 2,Available for Intended User,40,7.2,S3315
TORONTO STANDARD CONDO CORPORAT,43.6721015,-79.3799471,TORONTO STANDARD CONDO CORPORAT,Toronto,Level 2,Available for Intended User,68,7.2,S3316
TORONTO STANDARD CONDOMINIUM CO,43.60921,-79.55833,TORONTO STANDARD CONDOMINIUM CO,Etobicoke,Level 2,Available for Intended User,20,7.2,S3317
TORONTO STANDARD CONDOMINIUM CO,43.61313,-79.55659,TORONTO STANDARD CONDOMINIUM CO,Etobicoke,Level 2,Available for Intended User,20,7.2,S3318
TORONTO STANDARD CONDOMINIUM CO,43.629377,-79.476232,TORONTO STANDARD CONDOMINIUM CO,Etobicoke,Level 2,Available for Intended User,35,7.2,S3319
TORONTO STANDARD CONDOMINIUM CO,43.641873,-79.428091,TORONTO STANDARD CONDOMINIUM CO,Toronto,DC Fast,Available for Intended User,2,50.0,S3320
TORONTO STANDARD CONDOMINIUM CO,43.66943,-79.38409,TORONTO STANDARD CONDOMINIUM CO,Toronto,Level 2,Available for Intended User,20,7.2,S3321
TRAINE CONSTRUCTION LTD.,43.12027899,-80.29730677,TRAINE CONSTRUCTION LTD.,Brantford,Level 2,Not started,3,7.2,S3322
TRAINE CONSTRUCTION LTD.,43.38206466,-80.49193434,TRAINE CONSTRUCTION LTD.,Kitchener,Level 2,Not started,3,7.2,S3323
TRILLIUM HEALTH PARTNER,43.558784,-79.7066,TRILLIUM HEALTH PARTNER,Mississauga,Level 2,Available for Intended User,30,7.2,S3324
TRILLIUM HEALTH PARTNER,43.571926,-79.6081,TRILLIUM HEALTH PARTNER,Mississauga,Level 2,Available for Intended User,40,7.2,S3325
TRILLIUM HEALTH PARTNER,43.609288,-79.5628,TRILLIUM HEALTH PARTNER,Toronto,Level 2,Available for Intended User,28,7.2,S3326
TSCC # 1603,43.76558666,-79.41334675,TSCC # 1603,Toronto,Level 2,Available for Intended User,20,7.2,S3327
TSCC 2035,43.64482345529126,-79.41567015,TSCC 2035,Toronto,Level 2,Available for Intended User,22,7.2,S3328
TSCC 2258,43.64917,-79.38544,TSCC 2258,Toronto,Level 2,Available for Intended User,34,7.2,S3329
TSCC 2773,43.649831631095296,-79.3991550876041,TSCC 2773,Toronto,Level 2,Not started,25,7.2,S3330
TSCC#1587,43.76526,-79.41436,TSCC#1587,Toronto,Level 2,Available for Intended User,20,7.2,S3331
TSCC1591,43.68931991486021,-79.39519427400481,TSCC1591,Toronto,Level 2,Not Started,32,7.2,S3332
Teknion Limited,43.77466,-79.49021,Teknion Limited,North York,Level 2,Not started,4,7.2,S3333
Teknion Limited,43.77468,-79.48327,Teknion Limited,North York,Level 2,Not started,4,7.2,S3334
Teknion Limited,43.77949,-79.48256,Teknion Limited,North York,Level 2,Not started,12,7.2,S3335
Teknion Limited,43.77957,-79.48463,Teknion Limited,Toronto,Level 2,Not started,4,7.2,S3336
Teknion Limited,43.78317,-79.48115,Teknion Limited,North York,Level 2,Not started,4,7.2,S3337
Teknion Limited,43.7863,-79.48191,Teknion Limited,Concord,Level 2,Not started,4,7.2,S3338
Teknion Limited,43.78775,-79.50389,Teknion Limited,Concord,Level 2,Not started,4,7.2,S3339
Teknion Limited,43.80441,-79.54802,Teknion Limited,Woodbridge,Level 2,Not started,4,7.2,S3340
The Atmospheric Fund,43.32561,-79.79347,The Atmospheric Fund,Burlington,Level 2,Not started,94,7.200000000000001,S3341
The Atmospheric Fund,43.64193,-79.40082,The Atmospheric Fund,Toronto,Level 2,Not started,72,7.199999999999999,S3342
The Atmospheric Fund,43.6542,-79.35403,The Atmospheric Fund,Toronto,Level 2,Not started,73,7.2,S3343
The Atmospheric Fund,43.67127,-79.39046,The Atmospheric Fund,Toronto,Level 2,Not started,70,7.2,S3344
The Atmospheric Fund,43.71674,-79.33432,The Atmospheric Fund,Toronto,Level 2,Not started,89,7.200000000000001,S3345
The Atmospheric Fund,43.71925,-79.32943,The Atmospheric Fund,Toronto,Level 2,Not started,92,7.2,S3346
The Corporation of the City of,43.510536,-79.6310014,The Corporation of the City of,Mississauga,Level 2,Not started,4,7.2,S3347
The Corporation of the City of,43.5535585,-79.7121139,The Corporation of the City of,Mississauga,Level 2,Available for Intended User,4,7.2,S3348
The Corporation of the City of,43.568434,-79.6564581,The Corporation of the City of,Mississauga,Level 2,Not started,4,7.2,S3349
The Corporation of the City of,43.5689617,-79.656991,The Corporation of the City of,Mississauga,Level 2,Available for Intended User,2,7.2,S3350
The Corporation of the City of,43.5708233,-79.6408719,The Corporation of the City of,Mississauga,Level 2,Not started,18,7.199999999999999,S3351
The Corporation of the City of,43.5933432,-79.7649458,The Corporation of the City of,Mississauga,Level 2,Not started,4,7.2,S3352
The Corporation of the City of,43.6175074,-79.6834373,The Corporation of the City of,Mississauga,Level 2,Available for Intended User,4,7.2,S3353
The Corporation of the City of,43.7064324,-79.632714,The Corporation of the City of,Mississauga,Level 2,Available for Intended User,2,7.2,S3354
The Corporation of the City of,43.876401,-78.838409,The Corporation of the City of,Oshawa,Level 2,Not started,20,7.2,S3355
The Corporation of the City of Stratford,43.384702,-80.984825,The Corporation of the City of Stratford,Stratford,DC Fast,Not started,4,50.0,S3356
The Corporation of the County o,44.008225,-77.143185,The Corporation of the County o,Prince Edward County,DC Fast,Not started,2,50.0,S3357
The Regional Municipality of Pe,43.52405279702201,-79.702201,The Regional Municipality of Pe,Mississauga,Level 2,Not started,4,7.2,S3358
The Regional Municipality of Pe,43.5367255477735,-79.6670594467363,The Regional Municipality of Pe,Mississauga,Level 2,Not started,2,7.2,S3359
The Regional Municipality of Pe,43.569004,-79.638819,The Regional Municipality of Pe,Mississauga,Level 2,Not started,2,7.2,S3360
The Regional Municipality of Pe,43.68932379699567,-79.699567,The Regional Municipality of Pe,Brampton,Level 2,Not started,6,7.2,S3361
The Regional Municipality of Pe,43.69946979780873,-79.780873,The Regional Municipality of Pe,Brampton,Level 2,Not started,4,7.2,S3362
The Regional Municipality of Pe,43.711679,-79.671665,The Regional Municipality of Pe,Brampton,Level 2,Not started,4,7.2,S3363
The Regional Municipality of Pe,43.7378504123457,-79.7528734358045,The Regional Municipality of Pe,Brampton,Level 2,Not started,1,7.2,S3364
The Winchester District Memoria,45.08866003797574,-75.35318652703221,The Winchester District Memoria,Winchester,Level 2,Not started,22,7.2,S3365
Toronto Standard Condominium Co,43.64171915111664,-79.3719866034002,Toronto Standard Condominium Co,Toronto,Level 2,Not started,20,7.2,S3366
Toronto Standard Condominium Co,43.65084082993701,-79.35736044232705,Toronto Standard Condominium Co,Toronto,Level 2,Available for Intended User,23,7.2,S3367
Toronto Standard Condominium Co,43.69784928121365,-79.38713354503726,Toronto Standard Condominium Co,Toronto,Level 2,Not started,23,7.2,S3368
Toronto Standard Condominium Co,43.70477,-79.38903,Toronto Standard Condominium Co,Toronto,Level 2,Not Started,32,7.2,S3369
UNIVERSITY OF GUELPH,43.527807,-80.223274,UNIVERSITY OF GUELPH,Guelph,Level 2,Available for Intended User,20,7.2,S3370
UNIVERSITY OF OTTAWA,45.416442,-75.668504,UNIVERSITY OF OTTAWA,Ottawa,Level 2,Available for Intended User,8,7.2,S3371
UNIVERSITY OF OTTAWA,45.419648,-75.676231,UNIVERSITY OF OTTAWA,Ottawa,Level 2,Available for Intended User,6,7.2,S3372
